FID;FTYPE;DATE;TIMESTAMP;MACHINE;LANE;STAGE;OUTPUT;MJSID;LOTNAME;LOTNUMBER;SERIAL;PRODUCTID;PRODUCT;FID;BNDRcgStop;BNDStop;Board;BRcgStop;Bwait;CDErr;CMErr;CnvStop;CPErr;CRErr;CTErr;Cwait;FBStop;Fwait;JointPassWait;JudgeStop;LotBoard;LotModule;McFwait;McRwait;MHRcgStop;Module;OtherLStop;OthrStop;Pwait;Rwait;SCEStop;SCStop;Swait;TDispense;TDMiss;THMiss;TMMiss;TPickup;TPMiss;TPriming;Trbl;TRMiss;TRSErr;TRSMiss
810;u01;20130830061210559;1377861130;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526064;232;PTA635AA001_BA001_CA001_RRA635BA001_3;810;0;0;1150;0;0;0;0;0;0;0;0;0;0;12;0;0;1150;1150;11;950;0;1150;528;1;1;1401;0;5;0;0;0;4;0;217419;56;0;0;9;0;0
811;u01;20130830012855885;1377844135;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525592;233;PTA635AA001_BA001_CA001_RSA635BA001_4;811;0;0;684;0;0;0;0;0;0;0;0;0;0;41;0;0;684;684;11;632;0;684;634;0;0;821;0;2;0;0;0;0;0;103300;15;0;0;1;0;0
812;u01;20130830021042302;1377846642;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525642;233;PTA635AA001_BA001_CA001_RSA635BA001_4;812;0;0;734;0;0;0;0;0;0;0;0;0;0;41;0;0;734;734;11;689;0;734;679;0;0;896;0;2;0;0;0;0;0;110850;15;0;0;1;0;0
813;u01;20130830014727737;1377845247;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525754;232;PTA635AA001_BA001_CA001_RRA635BA001_3;813;0;0;840;0;0;0;0;0;0;0;0;0;0;12;0;0;840;840;11;654;0;840;370;0;0;1009;0;2;0;0;0;4;0;158817;46;0;0;7;0;0
814;u01;20130830014227215;1377844947;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525608;233;PTA635AA001_BA001_CA001_RSA635BA001_4;814;0;0;700;0;0;0;0;0;0;0;0;0;0;41;0;0;700;700;11;647;0;700;650;0;0;844;0;2;0;0;0;0;0;105716;15;0;0;1;0;0
815;u01;20130830001749943;1377839869;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525506;233;PTA635AA001_BA001_CA001_RSA635BA001_4;815;0;0;598;0;0;0;0;0;0;0;0;0;0;41;0;0;598;598;11;529;0;598;548;0;0;690;0;0;0;0;0;0;0;90309;10;0;0;1;0;0
816;u01;20130830000953945;1377839393;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525639;232;PTA635AA001_BA001_CA001_RRA635BA001_3;816;0;0;725;0;0;0;0;0;0;0;0;0;0;12;0;0;725;725;11;517;0;725;328;0;0;854;0;0;0;0;0;3;0;137075;41;0;0;6;0;0
817;u01;20130830044327163;1377855807;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525969;232;PTA635AA001_BA001_CA001_RRA635BA001_3;817;0;0;1055;0;0;0;0;0;0;0;0;0;0;12;0;0;1055;1055;11;866;0;1055;474;1;0;1277;0;3;0;0;0;4;0;199461;53;0;0;9;0;0
818;u01;20130830010203882;1377842523;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525696;232;PTA635AA001_BA001_CA001_RRA635BA001_3;818;0;0;782;0;0;0;0;0;0;0;0;0;0;12;0;0;782;782;11;591;0;782;348;0;0;931;0;0;0;0;0;3;0;147852;44;0;0;7;0;0
819;u01;20130830015027422;1377845427;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525758;232;PTA635AA001_BA001_CA001_RRA635BA001_3;819;0;0;844;0;0;0;0;0;0;0;0;0;0;12;0;0;844;844;11;660;0;844;370;0;0;1015;0;2;0;0;0;4;0;159573;46;0;0;7;0;0
820;u01;20130830053206977;1377858726;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526013;232;PTA635AA001_BA001_CA001_RRA635BA001_3;820;0;0;1099;0;0;0;0;0;0;0;0;0;0;12;0;0;1099;1099;11;907;0;1099;500;1;1;1336;0;5;0;0;0;4;0;207778;54;0;0;9;0;0
821;u01;20130830070355033;1377864235;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525972;233;PTA635AA001_BA001_CA001_RSA635BA001_4;821;0;0;1064;0;0;0;0;0;0;0;0;0;0;70;0;0;1064;1064;11;967;0;1064;975;0;0;1279;1;5;0;0;0;0;0;160694;27;0;0;3;0;0
822;u01;20130830063024396;1377862224;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525944;233;PTA635AA001_BA001_CA001_RSA635BA001_4;822;0;0;1036;0;0;0;0;0;0;0;0;0;0;56;0;0;1036;1036;11;967;0;1036;951;0;0;1279;1;5;0;0;0;0;0;156465;27;0;0;2;0;0
823;u01;20130830045519995;1377856519;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525985;232;PTA635AA001_BA001_CA001_RRA635BA001_3;823;0;0;1071;0;0;0;0;0;0;0;0;0;0;12;0;0;1071;1071;11;879;0;1071;485;1;0;1299;0;3;0;0;0;4;0;202485;53;0;0;9;0;0
824;u01;20130830043127617;1377855087;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525814;233;PTA635AA001_BA001_CA001_RSA635BA001_4;824;0;0;906;0;0;0;0;0;0;0;0;0;0;44;0;0;906;906;11;857;0;906;842;0;0;1119;0;2;0;0;0;0;0;136831;23;0;0;2;0;0
825;u01;20130830041240872;1377853960;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525789;233;PTA635AA001_BA001_CA001_RSA635BA001_4;825;0;0;881;0;0;0;0;0;0;0;0;0;0;44;0;0;881;881;11;824;0;881;817;0;0;1082;0;2;0;0;0;0;0;133055;22;0;0;2;0;0
826;u01;20130830002418206;1377840258;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525654;232;PTA635AA001_BA001_CA001_RRA635BA001_3;826;0;0;740;0;0;0;0;0;0;0;0;0;0;12;0;0;740;740;11;542;0;740;329;0;0;876;0;0;0;0;0;3;0;139911;42;0;0;6;0;0
827;u01;20130830063348707;1377862428;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526087;232;PTA635AA001_BA001_CA001_RRA635BA001_3;827;0;0;1173;0;0;0;0;0;0;0;0;0;0;12;0;0;1173;1173;11;967;0;1173;542;1;1;1421;0;5;0;0;0;4;0;221766;56;0;0;9;0;0
828;u01;20130830011326213;1377843206;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525711;232;PTA635AA001_BA001_CA001_RRA635BA001_3;828;0;0;797;0;0;0;0;0;0;0;0;0;0;12;0;0;797;797;11;606;0;797;356;0;0;952;0;0;0;0;0;4;0;150688;44;0;0;7;0;0
829;u01;20130830020914265;1377846554;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525780;232;PTA635AA001_BA001_CA001_RRA635BA001_3;829;0;0;866;0;0;0;0;0;0;0;0;0;0;12;0;0;866;866;11;687;0;866;381;0;0;1043;0;2;0;0;0;4;0;163734;48;0;0;8;0;0
830;u01;20130830001339872;1377839619;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525641;232;PTA635AA001_BA001_CA001_RRA635BA001_3;830;0;0;727;0;0;0;0;0;0;0;0;0;0;12;0;0;727;727;11;522;0;727;328;0;0;858;0;0;0;0;0;3;0;137453;41;0;0;6;0;0
831;u01;20130830001702730;1377839822;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525505;233;PTA635AA001_BA001_CA001_RSA635BA001_4;831;0;0;597;0;0;0;0;0;0;0;0;0;0;41;0;0;597;597;11;528;0;597;547;0;0;688;0;0;0;0;0;0;0;90158;10;0;0;1;0;0
832;u01;20130830024909729;1377848949;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525825;232;PTA635AA001_BA001_CA001_RRA635BA001_3;832;0;0;911;0;0;0;0;0;0;0;0;0;0;12;0;0;911;911;11;721;0;911;406;0;0;1098;0;2;0;0;0;4;0;172240;48;0;0;9;0;0
833;u01;20130830043755858;1377855475;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525962;232;PTA635AA001_BA001_CA001_RRA635BA001_3;833;0;0;1048;0;0;0;0;0;0;0;0;0;0;12;0;0;1048;1048;11;866;0;1048;467;0;0;1276;0;2;0;0;0;4;0;198138;53;0;0;9;0;0
834;u01;20130830033747173;1377851867;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525748;233;PTA635AA001_BA001_CA001_RSA635BA001_4;834;0;0;840;0;0;0;0;0;0;0;0;0;0;44;0;0;840;840;11;798;0;840;778;0;0;1019;0;2;0;0;0;0;0;126860;19;0;0;1;0;0
835;u01;20130830010927803;1377842967;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525706;232;PTA635AA001_BA001_CA001_RRA635BA001_3;835;0;0;792;0;0;0;0;0;0;0;0;0;0;12;0;0;792;792;11;600;0;792;352;0;0;945;0;0;0;0;0;4;0;149743;44;0;0;7;0;0
836;u01;20130830015325094;1377845605;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525761;232;PTA635AA001_BA001_CA001_RRA635BA001_3;836;0;0;847;0;0;0;0;0;0;0;0;0;0;12;0;0;847;847;11;663;0;847;370;0;0;1019;0;2;0;0;0;4;0;160140;46;0;0;7;0;0
837;u01;20130830043910435;1377855550;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525823;233;PTA635AA001_BA001_CA001_RSA635BA001_4;837;0;0;915;0;0;0;0;0;0;0;0;0;0;44;0;0;915;915;11;866;0;915;851;0;0;1132;1;3;0;0;0;0;0;138190;23;0;0;2;0;0
838;u01;20130830053543197;1377858943;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525879;233;PTA635AA001_BA001_CA001_RSA635BA001_4;838;0;0;971;0;0;0;0;0;0;0;0;0;0;44;0;0;971;971;11;907;0;971;903;0;0;1205;1;5;0;0;0;0;0;146648;25;0;0;2;0;0
839;u01;20130830040754604;1377853674;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525922;232;PTA635AA001_BA001_CA001_RRA635BA001_3;839;0;0;1008;0;0;0;0;0;0;0;0;0;0;12;0;0;1008;1008;11;817;0;1008;452;0;0;1226;0;2;0;0;0;4;0;190577;52;0;0;9;0;0
840;u01;20130830054637457;1377859597;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526033;232;PTA635AA001_BA001_CA001_RRA635BA001_3;840;0;0;1119;0;0;0;0;0;0;0;0;0;0;12;0;0;1119;1119;11;924;0;1119;515;1;1;1360;0;5;0;0;0;4;0;211559;55;0;0;9;0;0
841;u01;20130830061517878;1377861317;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525930;233;PTA635AA001_BA001_CA001_RSA635BA001_4;841;0;0;1022;0;0;0;0;0;0;0;0;0;0;50;0;0;1022;1022;11;958;0;1022;942;0;0;1270;1;5;0;0;0;0;0;154350;26;0;0;2;0;0
842;u01;20130830053821427;1377859101;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526022;232;PTA635AA001_BA001_CA001_RRA635BA001_3;842;0;0;1108;0;0;0;0;0;0;0;0;0;0;12;0;0;1108;1108;11;910;0;1108;507;1;1;1345;0;5;0;0;0;4;0;209480;55;0;0;9;0;0
843;u01;20130830042509477;1377854709;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525945;232;PTA635AA001_BA001_CA001_RRA635BA001_3;843;0;0;1031;0;0;0;0;0;0;0;0;0;0;12;0;0;1031;1031;11;848;0;1031;460;0;0;1258;0;2;0;0;0;4;0;194925;53;0;0;9;0;0
844;u01;20130830063654543;1377862614;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526092;232;PTA635AA001_BA001_CA001_RRA635BA001_3;844;0;0;1178;0;0;0;0;0;0;0;0;0;0;12;0;0;1178;1178;11;967;0;1178;547;1;1;1421;0;5;0;0;0;4;0;222712;57;0;0;9;0;0
845;u01;20130830040556346;1377853556;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525780;233;PTA635AA001_BA001_CA001_RSA635BA001_4;845;0;0;872;0;0;0;0;0;0;0;0;0;0;44;0;0;872;872;11;813;0;872;808;0;0;1066;0;2;0;0;0;0;0;131695;22;0;0;1;0;0
846;u01;20130830040811838;1377853691;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525783;233;PTA635AA001_BA001_CA001_RSA635BA001_4;846;0;0;875;0;0;0;0;0;0;0;0;0;0;44;0;0;875;875;11;817;0;875;811;0;0;1071;0;2;0;0;0;0;0;132149;22;0;0;2;0;0
847;u01;20130830032047480;1377850847;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525866;232;PTA635AA001_BA001_CA001_RRA635BA001_3;847;0;0;952;0;0;0;0;0;0;0;0;0;0;12;0;0;952;952;11;779;0;952;417;0;0;1154;0;2;0;0;0;4;0;179991;50;0;0;9;0;0
848;u01;20130830014443438;1377845083;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525611;233;PTA635AA001_BA001_CA001_RSA635BA001_4;848;0;0;703;0;0;0;0;0;0;0;0;0;0;41;0;0;703;703;11;650;0;703;653;0;0;849;0;2;0;0;0;0;0;106169;15;0;0;1;0;0
849;u01;20130830010407076;1377842647;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525699;232;PTA635AA001_BA001_CA001_RRA635BA001_3;849;0;0;785;0;0;0;0;0;0;0;0;0;0;12;0;0;785;785;11;592;0;785;350;0;0;935;0;0;0;0;0;3;0;148419;44;0;0;7;0;0
850;u01;20130830065835685;1377863915;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525965;233;PTA635AA001_BA001_CA001_RSA635BA001_4;850;0;0;1057;0;0;0;0;0;0;0;0;0;0;67;0;0;1057;1057;11;967;0;1057;970;0;0;1279;1;5;0;0;0;0;0;159637;27;0;0;3;0;0
851;u01;20130830033918500;1377851958;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525750;233;PTA635AA001_BA001_CA001_RSA635BA001_4;851;0;0;842;0;0;0;0;0;0;0;0;0;0;44;0;0;842;842;11;800;0;842;780;0;0;1021;0;2;0;0;0;0;0;127162;19;0;0;1;0;0
852;u01;20130830064639129;1377863199;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526106;232;PTA635AA001_BA001_CA001_RRA635BA001_3;852;0;0;1192;0;0;0;0;0;0;0;0;0;0;12;0;0;1192;1192;11;967;0;1192;553;1;1;1437;0;5;0;0;0;4;0;225361;59;0;0;10;0;0
853;u01;20130830001530875;1377839730;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525643;232;PTA635AA001_BA001_CA001_RRA635BA001_3;853;0;0;729;0;0;0;0;0;0;0;0;0;0;12;0;0;729;729;11;525;0;729;328;0;0;861;0;0;0;0;0;3;0;137831;41;0;0;6;0;0
854;u01;20130830044803656;1377856083;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525836;233;PTA635AA001_BA001_CA001_RSA635BA001_4;854;0;0;928;0;0;0;0;0;0;0;0;0;0;44;0;0;928;928;11;868;0;928;864;0;0;1142;1;3;0;0;0;0;0;140153;23;0;0;2;0;0
855;u01;20130830004003143;1377841203;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525533;233;PTA635AA001_BA001_CA001_RSA635BA001_4;855;0;0;625;0;0;0;0;0;0;0;0;0;0;41;0;0;625;625;11;567;0;625;575;0;0;733;0;0;0;0;0;0;0;94387;11;0;0;1;0;0
856;u01;20130830060642219;1377860802;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526058;232;PTA635AA001_BA001_CA001_RRA635BA001_3;856;0;0;1144;0;0;0;0;0;0;0;0;0;0;12;0;0;1144;1144;11;940;0;1144;527;1;1;1392;0;5;0;0;0;4;0;216285;56;0;0;9;0;0
857;u01;20130830043155106;1377855115;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525954;232;PTA635AA001_BA001_CA001_RRA635BA001_3;857;0;0;1040;0;0;0;0;0;0;0;0;0;0;12;0;0;1040;1040;11;858;0;1040;463;0;0;1268;0;2;0;0;0;4;0;196626;53;0;0;9;0;0
858;u01;20130830021126172;1377846686;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525643;233;PTA635AA001_BA001_CA001_RSA635BA001_4;858;0;0;735;0;0;0;0;0;0;0;0;0;0;41;0;0;735;735;11;691;0;735;680;0;0;897;0;2;0;0;0;0;0;111001;15;0;0;1;0;0
859;u01;20130830050311992;1377856991;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525994;232;PTA635AA001_BA001_CA001_RRA635BA001_3;859;0;0;1080;0;0;0;0;0;0;0;0;0;0;12;0;0;1080;1080;11;890;0;1080;487;1;0;1312;0;3;0;0;0;4;0;204186;53;0;0;9;0;0
860;u01;20130830032830686;1377851310;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525736;233;PTA635AA001_BA001_CA001_RSA635BA001_4;860;0;0;828;0;0;0;0;0;0;0;0;0;0;44;0;0;828;828;11;785;0;828;767;0;0;1003;0;2;0;0;0;0;0;125047;18;0;0;1;0;0
861;u01;20130830020519067;1377846319;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525776;232;PTA635AA001_BA001_CA001_RRA635BA001_3;861;0;0;862;0;0;0;0;0;0;0;0;0;0;12;0;0;862;862;11;680;0;862;380;0;0;1038;0;2;0;0;0;4;0;162977;48;0;0;7;0;0
862;u01;20130830023835418;1377848315;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525813;232;PTA635AA001_BA001_CA001_RRA635BA001_3;862;0;0;899;0;0;0;0;0;0;0;0;0;0;12;0;0;899;899;11;709;0;899;402;0;0;1084;0;2;0;0;0;4;0;169972;48;0;0;9;0;0
863;u01;20130830035151099;1377852711;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525900;232;PTA635AA001_BA001_CA001_RRA635BA001_3;863;0;0;986;0;0;0;0;0;0;0;0;0;0;12;0;0;986;986;11;805;0;986;436;0;0;1195;0;2;0;0;0;4;0;186418;51;0;0;9;0;0
864;u01;20130830023519106;1377848119;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525809;232;PTA635AA001_BA001_CA001_RRA635BA001_3;864;0;0;895;0;0;0;0;0;0;0;0;0;0;12;0;0;895;895;11;709;0;895;398;0;0;1079;0;2;0;0;0;4;0;169216;48;0;0;9;0;0
865;u01;20130830023656655;1377848216;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525811;232;PTA635AA001_BA001_CA001_RRA635BA001_3;865;0;0;897;0;0;0;0;0;0;0;0;0;0;12;0;0;897;897;11;709;0;897;400;0;0;1081;0;2;0;0;0;4;0;169594;48;0;0;9;0;0
866;u01;20130830004933835;1377841773;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525544;233;PTA635AA001_BA001_CA001_RSA635BA001_4;866;0;0;636;0;0;0;0;0;0;0;0;0;0;41;0;0;636;636;11;579;0;636;586;0;0;749;0;0;0;0;0;0;0;96048;11;0;0;1;0;0
867;u01;20130830050819348;1377857299;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525998;232;PTA635AA001_BA001_CA001_RRA635BA001_3;867;0;0;1084;0;0;0;0;0;0;0;0;0;0;12;0;0;1084;1084;11;893;0;1084;489;1;0;1317;0;3;0;0;0;4;0;204942;53;0;0;9;0;0
868;u01;20130830001137973;1377839497;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525501;233;PTA635AA001_BA001_CA001_RSA635BA001_4;868;0;0;593;0;0;0;0;0;0;0;0;0;0;41;0;0;593;593;11;520;0;593;544;0;0;681;0;0;0;0;0;0;0;89553;10;0;0;0;0;0
869;u01;20130830062927088;1377862167;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526080;232;PTA635AA001_BA001_CA001_RRA635BA001_3;869;0;0;1166;0;0;0;0;0;0;0;0;0;0;12;0;0;1166;1166;11;967;0;1166;536;1;1;1417;0;5;0;0;0;4;0;220443;56;0;0;9;0;0
870;u01;20130830013333145;1377844413;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525596;233;PTA635AA001_BA001_CA001_RSA635BA001_4;870;0;0;688;0;0;0;0;0;0;0;0;0;0;41;0;0;688;688;11;638;0;688;638;0;0;826;0;2;0;0;0;0;0;103904;15;0;0;1;0;0
871;u01;20130830041308475;1377853988;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525929;232;PTA635AA001_BA001_CA001_RRA635BA001_3;871;0;0;1015;0;0;0;0;0;0;0;0;0;0;12;0;0;1015;1015;11;826;0;1015;455;0;0;1236;0;2;0;0;0;4;0;191901;53;0;0;9;0;0
872;u01;20130830070015112;1377864015;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525968;233;PTA635AA001_BA001_CA001_RSA635BA001_4;872;0;0;1060;0;0;0;0;0;0;0;0;0;0;69;0;0;1060;1060;11;967;0;1060;972;0;0;1279;1;5;0;0;0;0;0;160090;27;0;0;3;0;0
873;u01;20130830063630330;1377862590;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526091;232;PTA635AA001_BA001_CA001_RRA635BA001_3;873;0;0;1177;0;0;0;0;0;0;0;0;0;0;12;0;0;1177;1177;11;967;0;1177;546;1;1;1421;0;5;0;0;0;4;0;222523;57;0;0;9;0;0
874;u01;20130830050123611;1377856883;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525992;232;PTA635AA001_BA001_CA001_RRA635BA001_3;874;0;0;1078;0;0;0;0;0;0;0;0;0;0;12;0;0;1078;1078;11;887;0;1078;487;1;0;1309;0;3;0;0;0;4;0;203808;53;0;0;9;0;0
875;u01;20130830044130465;1377855690;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525966;232;PTA635AA001_BA001_CA001_RRA635BA001_3;875;0;0;1052;0;0;0;0;0;0;0;0;0;0;12;0;0;1052;1052;11;866;0;1052;471;1;0;1277;0;3;0;0;0;4;0;198894;53;0;0;9;0;0
876;u01;20130830034835626;1377852515;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525895;232;PTA635AA001_BA001_CA001_RRA635BA001_3;876;0;0;981;0;0;0;0;0;0;0;0;0;0;12;0;0;981;981;11;805;0;981;431;0;0;1188;0;2;0;0;0;4;0;185472;50;0;0;9;0;0
877;u01;20130830045019791;1377856219;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525839;233;PTA635AA001_BA001_CA001_RSA635BA001_4;877;0;0;931;0;0;0;0;0;0;0;0;0;0;44;0;0;931;931;11;871;0;931;867;0;0;1148;1;3;0;0;0;0;0;140607;24;0;0;2;0;0
878;u01;20130830054037400;1377859237;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526025;232;PTA635AA001_BA001_CA001_RRA635BA001_3;878;0;0;1111;0;0;0;0;0;0;0;0;0;0;12;0;0;1111;1111;11;915;0;1111;508;1;1;1350;0;5;0;0;0;4;0;210047;55;0;0;9;0;0
879;u01;20130830010945170;1377842985;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525567;233;PTA635AA001_BA001_CA001_RSA635BA001_4;879;0;0;659;0;0;0;0;0;0;0;0;0;0;41;0;0;659;659;11;600;0;659;609;0;0;783;0;0;0;0;0;0;0;99523;13;0;0;1;0;0
880;u01;20130830051818350;1377857898;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525865;233;PTA635AA001_BA001_CA001_RSA635BA001_4;880;0;0;957;0;0;0;0;0;0;0;0;0;0;44;0;0;957;957;11;899;0;957;891;0;0;1190;1;5;0;0;0;0;0;144533;24;0;0;2;0;0
881;u01;20130830023012241;1377847812;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525802;232;PTA635AA001_BA001_CA001_RRA635BA001_3;881;0;0;888;0;0;0;0;0;0;0;0;0;0;12;0;0;888;888;11;709;0;888;391;0;0;1072;0;2;0;0;0;4;0;167893;48;0;0;9;0;0
882;u01;20130830043624399;1377855384;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525960;232;PTA635AA001_BA001_CA001_RRA635BA001_3;882;0;0;1046;0;0;0;0;0;0;0;0;0;0;12;0;0;1046;1046;11;864;0;1046;466;0;0;1274;0;2;0;0;0;4;0;197760;53;0;0;9;0;0
883;u01;20130830032909285;1377851349;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525737;233;PTA635AA001_BA001_CA001_RSA635BA001_4;883;0;0;829;0;0;0;0;0;0;0;0;0;0;44;0;0;829;829;11;785;0;829;768;0;0;1005;0;2;0;0;0;0;0;125198;18;0;0;1;0;0
884;u01;20130830010541278;1377842741;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525701;232;PTA635AA001_BA001_CA001_RRA635BA001_3;884;0;0;787;0;0;0;0;0;0;0;0;0;0;12;0;0;787;787;11;593;0;787;351;0;0;938;0;0;0;0;0;4;0;148798;44;0;0;7;0;0
885;u01;20130830031159985;1377850319;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525715;233;PTA635AA001_BA001_CA001_RSA635BA001_4;885;0;0;807;0;0;0;0;0;0;0;0;0;0;44;0;0;807;807;11;763;0;807;747;0;0;974;0;2;0;0;0;0;0;121875;17;0;0;1;0;0
886;u01;20130830023440309;1377848080;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525808;232;PTA635AA001_BA001_CA001_RRA635BA001_3;886;0;0;894;0;0;0;0;0;0;0;0;0;0;12;0;0;894;894;11;709;0;894;397;0;0;1078;0;2;0;0;0;4;0;169027;48;0;0;9;0;0
887;u01;20130830005233510;1377841953;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525548;233;PTA635AA001_BA001_CA001_RSA635BA001_4;887;0;0;640;0;0;0;0;0;0;0;0;0;0;41;0;0;640;640;11;584;0;640;590;0;0;755;0;0;0;0;0;0;0;96652;11;0;0;1;0;0
888;u01;20130830023050785;1377847850;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525803;232;PTA635AA001_BA001_CA001_RRA635BA001_3;888;0;0;889;0;0;0;0;0;0;0;0;0;0;12;0;0;889;889;11;709;0;889;392;0;0;1074;0;2;0;0;0;4;0;168082;48;0;0;9;0;0
889;u01;20130830001615493;1377839775;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525644;232;PTA635AA001_BA001_CA001_RRA635BA001_3;889;0;0;730;0;0;0;0;0;0;0;0;0;0;12;0;0;730;730;11;526;0;730;329;0;0;862;0;0;0;0;0;3;0;138020;41;0;0;6;0;0
890;u01;20130830041158887;1377853918;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525788;233;PTA635AA001_BA001_CA001_RSA635BA001_4;890;0;0;880;0;0;0;0;0;0;0;0;0;0;44;0;0;880;880;11;823;0;880;816;0;0;1080;0;2;0;0;0;0;0;132904;22;0;0;2;0;0
