SCRIPT: orig_chart7.sql
equipment_id	lane_no	stage_no	total_down_time	prev_proc_wait_time	next_proc_wait_time	singl_cycl_stop_time	chip_supp_wait_time	sldr_ctr_wait_time	sldr_snsr_wait_time	cln_paper_wait_time	brcg_time	cperr_count	dataedit	mente	othrstop_count	prodview	unitadjust	real_run_time	grand_total_in_hours	last_col
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12632	5641	110	167	3904	0	0	0	21274	1422570052_9021_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12688	5642	117	167	3904	0	0	0	21297	1422570143_9022_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12757	5652	176	167	3904	0	0	0	21351	1422570264_9025_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12706	5642	135	167	3904	0	0	0	21316	1422570185_9023_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12736	5648	159	167	3904	0	0	0	21334	1422570225_9024_ManagementData.log	NULL
1014	1	1	12860	5658	273	167	3904	0	0	0	21449	NOT_OK	NULL	1014	1	1	12860	5658	273	167	3904	0	0	0	21449	1422570520_9031_ManagementData.log	NULL
1014	1	1	12860	5658	273	167	3904	0	0	0	21449	NOT_OK	NULL	1014	1	1	72	1	50	0	0	0	0	0	18	1422570565_9032_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12777	5654	194	167	3904	0	0	0	21368	1422570305_9026_ManagementData.log	NULL
1014	1	1	0	0	88	0	0	0	0	0	0	OK	NULL	1014	1	1	784	16	407	0	0	0	0	0	296	1422571545_9046_ManagementData.log	NULL
1014	1	1	0	0	110	0	0	0	0	0	0	OK	NULL	1014	1	1	664	15	359	0	0	0	0	0	252	1422571387_9044_ManagementData.log	NULL
1014	1	1	0	0	110	0	0	0	0	0	0	OK	NULL	1014	1	1	688	15	383	0	0	0	0	0	270	1422571430_9045_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12847	5657	261	167	3904	0	0	0	21431	1422570429_9029_ManagementData.log	NULL
1014	1	1	0	0	110	0	0	0	0	0	0	OK	NULL	1014	1	1	595	12	293	0	0	0	0	0	197	1422571260_9041_ManagementData.log	NULL
1014	1	1	0	0	110	0	0	0	0	0	0	OK	NULL	1014	1	1	615	13	312	0	0	0	0	0	216	1422571303_9042_ManagementData.log	NULL
1014	1	1	0	0	110	0	0	0	0	0	0	OK	NULL	1014	1	1	639	14	335	0	0	0	0	0	234	1422571345_9043_ManagementData.log	NULL
1014	1	1	0	0	110	0	0	0	0	0	0	OK	NULL	1014	1	1	570	12	268	0	0	0	0	0	175	1422571218_9040_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12798	5655	214	167	3904	0	0	0	21386	1422570344_9027_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	12821	5656	236	167	3904	0	0	0	21402	1422570388_9028_ManagementData.log	NULL
1014	1	1	0	0	88	0	0	0	0	0	0	OK	NULL	1014	1	1	851	19	471	0	0	0	0	0	349	1422571672_9049_ManagementData.log	NULL
1014	1	1	0	0	88	0	0	0	0	0	0	OK	NULL	1014	1	1	801	17	423	0	0	0	0	0	314	1422571587_9047_ManagementData.log	NULL
1014	1	1	0	0	88	0	0	0	0	0	0	OK	NULL	1014	1	1	826	18	447	0	0	0	0	0	332	1422571629_9048_ManagementData.log	NULL
1014	1	1	0	0	48	0	0	0	0	0	0	OK	NULL	1014	1	1	966	19	495	0	0	0	0	0	371	1422571808_9050_ManagementData.log	NULL
1014	1	1	0	0	48	0	0	0	0	0	0	OK	NULL	1014	1	1	966	19	495	0	0	0	0	0	371	1422571851_9051_ManagementData.log	NULL
1014	1	1	0	0	48	0	0	0	0	0	0	OK	NULL	1014	1	1	1165	41	519	0	153	0	0	0	428	1422572064_9054_ManagementData.log	NULL
1014	1	1	0	0	48	0	0	0	0	0	0	OK	NULL	1014	1	1	966	19	495	0	0	0	0	0	371	1422571893_9052_ManagementData.log	NULL
1014	1	1	0	0	48	0	0	0	0	0	0	OK	NULL	1014	1	1	1145	21	519	0	153	0	0	0	410	1422572021_9053_ManagementData.log	NULL
1014	1	1	0	0	10	0	0	0	0	0	0	OK	NULL	1014	1	1	1185	61	519	0	153	0	0	0	457	1422572106_9055_ManagementData.log	NULL
1014	1	1	0	0	10	0	0	0	0	0	0	OK	NULL	1014	1	1	1195	69	521	0	153	0	0	0	474	1422572150_9056_ManagementData.log	NULL
1014	1	1	0	0	10	0	0	0	0	0	0	OK	NULL	1014	1	1	1216	89	522	0	153	0	0	0	490	1422572192_9057_ManagementData.log	NULL
1014	1	1	0	0	10	0	0	0	0	0	0	OK	NULL	1014	1	1	1255	127	523	0	153	0	0	0	527	1422572236_9058_ManagementData.log	NULL
1014	1	1	0	0	10	0	0	0	0	0	0	OK	NULL	1014	1	1	1275	141	529	0	153	0	0	0	545	1422572279_9059_ManagementData.log	NULL
1014	1	1	0	0	10	0	0	0	0	0	0	OK	NULL	1014	1	1	1275	141	529	0	153	0	0	0	545	1422572321_9060_ManagementData.log	NULL
1014	1	1	0	0	12	0	0	0	0	0	0	OK	NULL	1014	1	1	1605	150	541	0	462	0	0	0	585	1422572657_9062_ManagementData.log	NULL
1014	1	1	0	0	10	0	0	0	0	0	0	OK	NULL	1014	1	1	1275	141	529	0	153	0	0	0	545	1422572363_9061_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	1605	150	541	0	462	0	0	0	585	1422572938_9063_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	1752	180	541	0	462	0	0	0	630	1422572983_9064_ManagementData.log	NULL
1014	1	1	0	0	3	0	0	0	0	0	0	OK	NULL	1014	1	1	1767	182	542	0	462	0	0	0	691	1422573041_9065_ManagementData.log	NULL
1014	1	1	0	0	3	0	0	0	0	0	0	OK	NULL	1014	1	1	1785	200	542	0	462	0	0	0	710	1422573084_9066_ManagementData.log	NULL
1014	1	1	0	0	3	0	0	0	0	0	0	OK	NULL	1014	1	1	1805	219	543	0	462	0	0	0	728	1422573126_9067_ManagementData.log	NULL
1014	1	1	0	0	3	0	0	0	0	0	0	OK	NULL	1014	1	1	1824	238	543	0	462	0	0	0	747	1422573169_9068_ManagementData.log	NULL
1014	1	1	0	0	3	0	0	0	0	0	0	OK	NULL	1014	1	1	1844	257	544	0	462	0	0	0	764	1422573270_9069_ManagementData.log	NULL
1014	1	1	0	0	134	0	0	0	0	0	0	OK	NULL	1014	1	1	1919	277	545	0	462	0	0	0	822	1422573314_9070_ManagementData.log	NULL
1014	1	1	0	0	134	0	0	0	0	0	0	OK	NULL	1014	1	1	1933	278	558	0	462	0	0	0	840	1422573357_9071_ManagementData.log	NULL
1014	1	1	0	0	134	0	0	0	0	0	0	OK	NULL	1014	1	1	1957	278	582	0	462	0	0	0	859	1422573399_9072_ManagementData.log	NULL
1014	1	1	0	0	134	0	0	0	0	0	0	OK	NULL	1014	1	1	1982	279	606	0	462	0	0	0	876	1422573442_9073_ManagementData.log	NULL
1014	1	1	0	0	134	0	0	0	0	0	0	OK	NULL	1014	1	1	2006	279	630	0	462	0	0	0	895	1422573484_9074_ManagementData.log	NULL
1014	1	1	0	0	134	0	0	0	0	0	0	OK	NULL	1014	1	1	2031	280	654	0	462	0	0	0	912	1422573527_9075_ManagementData.log	NULL
1014	1	1	0	0	134	0	0	0	0	0	0	OK	NULL	1014	1	1	2056	281	678	0	462	0	0	0	930	1422573569_9076_ManagementData.log	NULL
1014	1	1	0	0	47	0	0	0	0	0	0	OK	NULL	1014	1	1	2079	281	701	0	462	0	0	0	950	1422573612_9077_ManagementData.log	NULL
1014	1	1	0	0	47	0	0	0	0	0	0	OK	NULL	1014	1	1	2104	282	725	0	462	0	0	0	968	1422573655_9078_ManagementData.log	NULL
1014	1	1	0	0	190	0	0	0	0	0	0	OK	NULL	1014	1	1	2128	282	749	0	462	0	0	0	986	1422573907_9079_ManagementData.log	NULL
1014	1	1	0	0	23	0	0	0	0	0	0	OK	NULL	1014	1	1	2408	283	915	113	462	0	0	0	1054	1422574308_9084_ManagementData.log	NULL
1014	1	1	0	0	23	0	0	0	0	0	0	OK	NULL	1014	1	1	2834	536	938	113	462	0	0	0	1093	1422574490_9085_ManagementData.log	NULL
1014	1	1	0	0	190	0	0	0	0	0	0	OK	NULL	1014	1	1	2361	282	869	113	462	0	0	0	1017	1422573958_9080_ManagementData.log	NULL
1014	1	1	0	0	190	0	0	0	0	0	0	OK	NULL	1014	1	1	2381	282	889	113	462	0	0	0	1036	1422574003_9081_ManagementData.log	NULL
1014	1	1	0	0	190	0	0	0	0	0	0	OK	NULL	1014	1	1	2408	283	915	113	462	0	0	0	1054	1422574045_9082_ManagementData.log	NULL
1014	1	1	0	0	190	0	0	0	0	0	0	OK	NULL	1014	1	1	2408	283	915	113	462	0	0	0	1054	1422574089_9083_ManagementData.log	NULL
1014	1	1	0	0	1	0	0	0	0	0	0	OK	NULL	1014	1	1	2978	555	939	113	462	0	0	0	1115	1422574659_9086_ManagementData.log	NULL
1014	1	1	0	0	1	0	0	0	0	0	0	OK	NULL	1014	1	1	2978	555	939	113	462	0	0	0	1146	1422574703_9087_ManagementData.log	NULL
1014	1	1	0	0	1	0	0	0	0	0	0	OK	NULL	1014	1	1	2986	563	939	113	462	0	0	0	1164	1422574747_9088_ManagementData.log	NULL
1014	1	1	0	0	1	0	0	0	0	0	0	OK	NULL	1014	1	1	3015	592	939	113	462	0	0	0	1182	1422574790_9089_ManagementData.log	NULL
1014	1	1	0	0	24	0	0	0	0	0	0	OK	NULL	1014	1	1	3035	612	939	113	462	0	0	0	1200	1422574833_9090_ManagementData.log	NULL
1014	1	1	0	0	24	0	0	0	0	0	0	OK	NULL	1014	1	1	3072	647	941	113	462	0	0	0	1236	1422574876_9091_ManagementData.log	NULL
1014	1	1	0	0	24	0	0	0	0	0	0	OK	NULL	1014	1	1	3090	657	949	113	462	0	0	0	1255	1422574919_9092_ManagementData.log	NULL
1014	1	1	0	0	24	0	0	0	0	0	0	OK	NULL	1014	1	1	3108	661	963	113	462	0	0	0	1273	1422575047_9095_ManagementData.log	NULL
1014	1	1	0	0	24	0	0	0	0	0	0	OK	NULL	1014	1	1	3108	661	963	113	462	0	0	0	1273	1422574962_9093_ManagementData.log	NULL
1014	1	1	0	0	24	0	0	0	0	0	0	OK	NULL	1014	1	1	3108	661	963	113	462	0	0	0	1273	1422575004_9094_ManagementData.log	NULL
1014	1	1	0	0	20	0	0	0	0	0	0	OK	NULL	1014	1	1	3716	931	983	113	780	0	0	0	1327	1422575625_9096_ManagementData.log	NULL
1014	1	1	0	0	20	0	0	0	0	0	0	OK	NULL	1014	1	1	3743	958	983	113	780	0	0	0	1347	1422575668_9097_ManagementData.log	NULL
1014	1	1	0	0	30	0	0	0	0	0	0	OK	NULL	1014	1	1	3816	978	983	113	780	0	0	0	1372	1422575771_9098_ManagementData.log	NULL
1014	1	1	0	0	30	0	0	0	0	0	0	OK	NULL	1014	1	1	3836	993	988	113	780	0	0	0	1408	1422575814_9099_ManagementData.log	NULL
1014	1	1	0	0	30	0	0	0	0	0	0	OK	NULL	1014	1	1	3853	1001	997	113	780	0	0	0	1427	1422575856_9100_ManagementData.log	NULL
1014	1	1	0	0	30	0	0	0	0	0	0	OK	NULL	1014	1	1	3872	1004	1013	113	780	0	0	0	1445	1422575985_9103_ManagementData.log	NULL
1014	1	1	0	0	30	0	0	0	0	0	0	OK	NULL	1014	1	1	3872	1004	1013	113	780	0	0	0	1445	1422575899_9101_ManagementData.log	NULL
1014	1	1	0	0	30	0	0	0	0	0	0	OK	NULL	1014	1	1	3872	1004	1013	113	780	0	0	0	1445	1422575942_9102_ManagementData.log	NULL
1014	1	1	0	0	23	0	0	0	0	0	0	OK	NULL	1014	1	1	4022	1131	1036	113	780	0	0	0	1462	1422576081_9104_ManagementData.log	NULL
1014	1	1	0	0	23	0	0	0	0	0	0	OK	NULL	1014	1	1	4056	1165	1036	113	780	0	0	0	1500	1422576125_9105_ManagementData.log	NULL
1014	1	1	0	0	23	0	0	0	0	0	0	OK	NULL	1014	1	1	4056	1165	1036	113	780	0	0	0	1500	1422576167_9106_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	4381	1490	1036	113	780	0	0	0	1549	1422576498_9107_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	4399	1508	1036	113	780	0	0	0	1568	1422576541_9108_ManagementData.log	NULL
1014	1	1	0	0	0	0	0	0	0	0	0	OK	NULL	1014	1	1	4418	1527	1036	113	780	0	0	0	1586	1422576584_9109_ManagementData.log	NULL
1014	1	1	0	0	46	0	0	0	0	0	0	OK	NULL	1014	1	1	4437	1545	1037	113	780	0	0	0	1604	1422576627_9110_ManagementData.log	NULL
1014	1	1	0	0	46	0	0	0	0	0	0	OK	NULL	1014	1	1	4478	1563	1037	113	780	0	0	0	1648	1422576694_9111_ManagementData.log	NULL
1014	1	1	0	0	24	0	0	0	0	0	0	OK	NULL	1014	1	1	5139	1769	1106	113	780	0	0	0	1753	1422577496_9117_ManagementData.log	NULL
1014	1	1	0	0	46	0	0	0	0	0	0	OK	NULL	1014	1	1	4496	1572	1046	113	780	0	0	0	1667	1422576737_9112_ManagementData.log	NULL
1014	1	1	0	0	46	0	0	0	0	0	0	OK	NULL	1014	1	1	4514	1575	1061	113	780	0	0	0	1685	1422576780_9113_ManagementData.log	NULL
1014	1	1	0	0	46	0	0	0	0	0	0	OK	NULL	1014	1	1	4536	1576	1082	113	780	0	0	0	1704	1422576823_9114_ManagementData.log	NULL
1014	1	1	0	0	46	0	0	0	0	0	0	OK	NULL	1014	1	1	4536	1576	1082	113	780	0	0	0	1704	1422576866_9115_ManagementData.log	NULL
1014	1	2	31	7	4	0	0	0	0	0	251	OK	NULL	1014	1	2	2685	1454	57	113	89	0	0	0	3589	1422576866_9115_ManagementData.log	NULL
1014	1	2	31	7	4	0	0	0	0	0	251	OK	NULL	1014	1	2	2684	1453	57	113	89	0	0	0	3547	1422576823_9114_ManagementData.log	NULL
1014	1	2	31	7	4	0	0	0	0	0	251	OK	NULL	1014	1	2	2682	1451	57	113	89	0	0	0	3506	1422576780_9113_ManagementData.log	NULL
1014	1	2	31	7	4	0	0	0	0	0	251	OK	NULL	1014	1	2	2679	1450	55	113	89	0	0	0	3466	1422576737_9112_ManagementData.log	NULL
1014	1	2	524	108	0	0	4	0	0	0	63	OK	NULL	1014	1	2	3210	1563	57	113	93	0	0	0	3694	1422577496_9117_ManagementData.log	NULL
1014	1	2	164	1	0	86	7	0	0	0	53	OK	NULL	1014	1	2	3374	1564	57	199	100	0	0	0	3747	1422578106_9118_ManagementData.log	NULL
1014	1	2	1	1	0	0	0	0	0	0	42	OK	NULL	1014	1	2	2686	1455	57	113	89	0	0	0	3631	1422576909_9116_ManagementData.log	NULL
1014	1	2	31	7	4	0	0	0	0	0	251	OK	NULL	1014	1	2	2678	1449	55	113	89	0	0	0	3424	1422576694_9111_ManagementData.log	NULL
1014	1	2	31	7	4	0	0	0	0	0	251	OK	NULL	1014	1	2	2657	1448	55	113	89	0	0	0	3378	1422576627_9110_ManagementData.log	NULL
1014	1	2	295	291	4	0	0	0	0	0	122	OK	NULL	1014	1	2	2654	1447	53	113	89	0	0	0	3338	1422576584_9109_ManagementData.log	NULL
1014	1	2	295	291	4	0	0	0	0	0	122	OK	NULL	1014	1	2	2653	1446	53	113	89	0	0	0	3296	1422576541_9108_ManagementData.log	NULL
1014	1	2	295	291	4	0	0	0	0	0	122	OK	NULL	1014	1	2	2650	1445	51	113	89	0	0	0	3256	1422576498_9107_ManagementData.log	NULL
1014	1	2	66	62	4	0	0	0	0	0	116	OK	NULL	1014	1	2	2359	1156	49	113	89	0	0	0	3216	1422576167_9106_ManagementData.log	NULL
1014	1	2	66	62	4	0	0	0	0	0	116	OK	NULL	1014	1	2	2356	1155	47	113	89	0	0	0	3177	1422576125_9105_ManagementData.log	NULL
1014	1	2	66	62	4	0	0	0	0	0	116	OK	NULL	1014	1	2	2355	1155	46	113	89	0	0	0	3134	1422576081_9104_ManagementData.log	NULL
1014	1	2	60	5	2	0	0	0	0	0	257	OK	NULL	1014	1	2	2292	1093	45	113	89	0	0	0	3058	1422575942_9102_ManagementData.log	NULL
1014	1	2	60	5	2	0	0	0	0	0	257	OK	NULL	1014	1	2	2290	1092	44	113	89	0	0	0	3017	1422575899_9101_ManagementData.log	NULL
1014	1	2	60	5	2	0	0	0	0	0	257	OK	NULL	1014	1	2	2293	1094	45	113	89	0	0	0	3100	1422575985_9103_ManagementData.log	NULL
1014	1	2	60	5	2	0	0	0	0	0	257	OK	NULL	1014	1	2	2289	1091	44	113	89	0	0	0	2975	1422575856_9100_ManagementData.log	NULL
1014	1	2	60	5	2	0	0	0	0	0	257	OK	NULL	1014	1	2	2288	1090	44	113	89	0	0	0	2933	1422575814_9099_ManagementData.log	NULL
1014	1	2	60	5	2	0	0	0	0	0	257	OK	NULL	1014	1	2	2287	1089	44	113	89	0	0	0	2891	1422575771_9098_ManagementData.log	NULL
1014	1	2	538	538	0	0	0	0	0	0	83	OK	NULL	1014	1	2	2233	1089	43	113	89	0	0	0	2843	1422575668_9097_ManagementData.log	NULL
1014	1	2	538	538	0	0	0	0	0	0	83	OK	NULL	1014	1	2	2232	1088	43	113	89	0	0	0	2801	1422575625_9096_ManagementData.log	NULL
1014	1	2	7	4	3	0	0	0	0	0	250	OK	NULL	1014	1	2	1694	550	43	113	89	0	0	0	2718	1422575004_9094_ManagementData.log	NULL
1014	1	2	7	4	3	0	0	0	0	0	250	OK	NULL	1014	1	2	1693	549	43	113	89	0	0	0	2676	1422574962_9093_ManagementData.log	NULL
1014	1	2	7	4	3	0	0	0	0	0	250	OK	NULL	1014	1	2	1695	551	43	113	89	0	0	0	2760	1422575047_9095_ManagementData.log	NULL
1014	1	2	7	4	3	0	0	0	0	0	250	OK	NULL	1014	1	2	1692	548	43	113	89	0	0	0	2634	1422574919_9092_ManagementData.log	NULL
1014	1	2	7	4	3	0	0	0	0	0	250	OK	NULL	1014	1	2	1691	548	42	113	89	0	0	0	2593	1422574876_9091_ManagementData.log	NULL
1014	1	2	7	4	3	0	0	0	0	0	250	OK	NULL	1014	1	2	1689	548	40	113	89	0	0	0	2552	1422574833_9090_ManagementData.log	NULL
1014	1	2	129	4	1	0	0	0	0	0	171	OK	NULL	1014	1	2	1688	547	40	113	89	0	0	0	2510	1422574790_9089_ManagementData.log	NULL
1014	1	2	129	4	1	0	0	0	0	0	171	OK	NULL	1014	1	2	1687	546	40	113	89	0	0	0	2468	1422574747_9088_ManagementData.log	NULL
1014	1	2	129	4	1	0	0	0	0	0	171	OK	NULL	1014	1	2	1685	545	39	113	89	0	0	0	2426	1422574703_9087_ManagementData.log	NULL
1014	1	2	129	4	1	0	0	0	0	0	171	OK	NULL	1014	1	2	1684	544	39	113	89	0	0	0	2383	1422574659_9086_ManagementData.log	NULL
1014	1	2	211	4	5	113	89	0	0	0	223	OK	NULL	1014	1	2	1265	400	38	113	89	0	0	0	2232	1422574089_9083_ManagementData.log	NULL
1014	1	2	211	4	5	113	89	0	0	0	223	OK	NULL	1014	1	2	1263	399	37	113	89	0	0	0	2190	1422574045_9082_ManagementData.log	NULL
1014	1	2	211	4	5	113	89	0	0	0	223	OK	NULL	1014	1	2	1261	398	36	113	89	0	0	0	2150	1422574003_9081_ManagementData.log	NULL
1014	1	2	211	4	5	113	89	0	0	0	223	OK	NULL	1014	1	2	1259	397	35	113	89	0	0	0	2107	1422573958_9080_ManagementData.log	NULL
1014	1	2	294	143	1	0	0	0	0	0	107	OK	NULL	1014	1	2	1559	543	39	113	89	0	0	0	2339	1422574490_9085_ManagementData.log	NULL
1014	1	2	294	143	1	0	0	0	0	0	107	OK	NULL	1014	1	2	1417	401	39	113	89	0	0	0	2299	1422574308_9084_ManagementData.log	NULL
1014	1	2	211	4	5	113	89	0	0	0	223	OK	NULL	1014	1	2	1258	396	35	113	89	0	0	0	2057	1422573907_9079_ManagementData.log	NULL
1014	1	2	6	3	3	0	0	0	0	0	80	OK	NULL	1014	1	2	1054	396	33	0	0	0	0	0	2009	1422573655_9078_ManagementData.log	NULL
1014	1	2	6	3	3	0	0	0	0	0	80	OK	NULL	1014	1	2	1050	394	31	0	0	0	0	0	1970	1422573612_9077_ManagementData.log	NULL
1014	1	2	6	4	2	0	0	0	0	0	293	OK	NULL	1014	1	2	1048	393	30	0	0	0	0	0	1929	1422573569_9076_ManagementData.log	NULL
1014	1	2	6	4	2	0	0	0	0	0	293	OK	NULL	1014	1	2	1047	393	29	0	0	0	0	0	1888	1422573527_9075_ManagementData.log	NULL
1014	1	2	6	4	2	0	0	0	0	0	293	OK	NULL	1014	1	2	1046	392	29	0	0	0	0	0	1846	1422573484_9074_ManagementData.log	NULL
1014	1	2	6	4	2	0	0	0	0	0	293	OK	NULL	1014	1	2	1045	392	28	0	0	0	0	0	1805	1422573442_9073_ManagementData.log	NULL
1014	1	2	6	4	2	0	0	0	0	0	293	OK	NULL	1014	1	2	1044	391	28	0	0	0	0	0	1763	1422573399_9072_ManagementData.log	NULL
1014	1	2	6	4	2	0	0	0	0	0	293	OK	NULL	1014	1	2	1043	390	28	0	0	0	0	0	1722	1422573357_9071_ManagementData.log	NULL
1014	1	2	6	4	2	0	0	0	0	0	293	OK	NULL	1014	1	2	1043	390	28	0	0	0	0	0	1679	1422573314_9070_ManagementData.log	NULL
1014	1	2	71	5	6	0	0	0	0	0	216	OK	NULL	1014	1	2	1042	389	28	0	0	0	0	0	1636	1422573270_9069_ManagementData.log	NULL
1014	1	2	71	5	6	0	0	0	0	0	216	OK	NULL	1014	1	2	988	388	26	0	0	0	0	0	1589	1422573169_9068_ManagementData.log	NULL
1014	1	2	71	5	6	0	0	0	0	0	216	OK	NULL	1014	1	2	986	387	25	0	0	0	0	0	1548	1422573126_9067_ManagementData.log	NULL
1014	1	2	71	5	6	0	0	0	0	0	216	OK	NULL	1014	1	2	985	386	25	0	0	0	0	0	1507	1422573084_9066_ManagementData.log	NULL
1014	1	2	71	5	6	0	0	0	0	0	216	OK	NULL	1014	1	2	984	385	25	0	0	0	0	0	1465	1422573041_9065_ManagementData.log	NULL
1014	1	2	123	7	0	0	0	0	0	0	90	OK	NULL	1014	1	2	971	384	22	0	0	0	0	0	1420	1422572983_9064_ManagementData.log	NULL
1014	1	2	123	7	0	0	0	0	0	0	90	OK	NULL	1014	1	2	965	378	22	0	0	0	0	0	1380	1422572938_9063_ManagementData.log	NULL
1014	1	2	9	7	2	0	0	0	0	0	291	OK	NULL	1014	1	2	590	119	22	0	0	0	0	0	1294	1422572363_9061_ManagementData.log	NULL
1014	1	2	258	258	0	0	0	0	0	0	36	OK	NULL	1014	1	2	848	377	22	0	0	0	0	0	1330	1422572657_9062_ManagementData.log	NULL
1014	1	2	9	7	2	0	0	0	0	0	291	OK	NULL	1014	1	2	589	118	22	0	0	0	0	0	1253	1422572321_9060_ManagementData.log	NULL
1014	1	2	9	7	2	0	0	0	0	0	291	OK	NULL	1014	1	2	588	117	22	0	0	0	0	0	1211	1422572279_9059_ManagementData.log	NULL
1014	1	2	9	7	2	0	0	0	0	0	291	OK	NULL	1014	1	2	587	116	22	0	0	0	0	0	1170	1422572236_9058_ManagementData.log	NULL
1014	1	2	9	7	2	0	0	0	0	0	291	OK	NULL	1014	1	2	586	115	22	0	0	0	0	0	1127	1422572192_9057_ManagementData.log	NULL
1014	1	2	9	7	2	0	0	0	0	0	291	OK	NULL	1014	1	2	583	114	20	0	0	0	0	0	1088	1422572150_9056_ManagementData.log	NULL
1014	1	2	9	7	2	0	0	0	0	0	291	OK	NULL	1014	1	2	582	113	20	0	0	0	0	0	1045	1422572106_9055_ManagementData.log	NULL
1014	1	2	194	96	7	0	0	0	0	0	197	OK	NULL	1014	1	2	580	111	20	0	0	0	0	0	962	1422572021_9053_ManagementData.log	NULL
1014	1	2	194	96	7	0	0	0	0	0	197	OK	NULL	1014	1	2	485	18	18	0	0	0	0	0	929	1422571893_9052_ManagementData.log	NULL
1014	1	2	194	96	7	0	0	0	0	0	197	OK	NULL	1014	1	2	581	112	20	0	0	0	0	0	1003	1422572064_9054_ManagementData.log	NULL
1014	1	2	194	96	7	0	0	0	0	0	197	OK	NULL	1014	1	2	482	17	16	0	0	0	0	0	890	1422571851_9051_ManagementData.log	NULL
1014	1	2	194	96	7	0	0	0	0	0	197	OK	NULL	1014	1	2	480	16	15	0	0	0	0	0	849	1422571808_9050_ManagementData.log	NULL
1014	1	2	73	5	0	0	0	0	0	0	169	OK	NULL	1014	1	2	386	15	13	0	0	0	0	0	764	1422571629_9048_ManagementData.log	NULL
1014	1	2	73	5	0	0	0	0	0	0	169	OK	NULL	1014	1	2	385	14	13	0	0	0	0	0	723	1422571587_9047_ManagementData.log	NULL
1014	1	2	73	5	0	0	0	0	0	0	169	OK	NULL	1014	1	2	387	16	13	0	0	0	0	0	806	1422571672_9049_ManagementData.log	NULL
1014	1	2	5	4	1	0	0	0	0	0	160	OK	NULL	1014	1	2	20600	16399	559	167	547	0	0	0	13645	1422570388_9028_ManagementData.log	NULL
1014	1	2	5	4	1	0	0	0	0	0	160	OK	NULL	1014	1	2	20599	16398	559	167	547	0	0	0	13603	1422570344_9027_ManagementData.log	NULL
1014	1	2	213	3	3	0	0	0	0	0	132	OK	NULL	1014	1	2	124	5	4	0	0	0	0	0	303	1422570907_9037_ManagementData.log	NULL
1014	1	2	213	3	3	0	0	0	0	0	132	OK	NULL	1014	1	2	301	6	5	0	0	0	0	0	352	1422571132_9038_ManagementData.log	NULL
1014	1	2	213	3	3	0	0	0	0	0	132	OK	NULL	1014	1	2	303	7	6	0	0	0	0	0	392	1422571174_9039_ManagementData.log	NULL
1014	1	2	11	4	7	0	0	0	0	0	245	OK	NULL	1014	1	2	306	8	8	0	0	0	0	0	432	1422571218_9040_ManagementData.log	NULL
1014	1	2	11	4	7	0	0	0	0	0	245	OK	NULL	1014	1	2	311	9	12	0	0	0	0	0	555	1422571345_9043_ManagementData.log	NULL
1014	1	2	11	4	7	0	0	0	0	0	245	OK	NULL	1014	1	2	309	9	10	0	0	0	0	0	515	1422571303_9042_ManagementData.log	NULL
1014	1	2	11	4	7	0	0	0	0	0	245	OK	NULL	1014	1	2	308	8	10	0	0	0	0	0	473	1422571260_9041_ManagementData.log	NULL
1014	1	2	5	4	1	0	0	0	0	0	160	OK	NULL	1014	1	2	20601	16400	559	167	547	0	0	0	13686	1422570429_9029_ManagementData.log	NULL
1014	1	2	11	4	7	0	0	0	0	0	245	OK	NULL	1014	1	2	314	11	13	0	0	0	0	0	637	1422571430_9045_ManagementData.log	NULL
1014	1	2	11	4	7	0	0	0	0	0	245	OK	NULL	1014	1	2	313	10	13	0	0	0	0	0	595	1422571387_9044_ManagementData.log	NULL
1014	1	2	73	5	0	0	0	0	0	0	169	OK	NULL	1014	1	2	383	12	13	0	0	0	0	0	683	1422571545_9046_ManagementData.log	NULL
1014	1	2	5	4	1	0	0	0	0	0	160	OK	NULL	1014	1	2	20598	16397	559	167	547	0	0	0	13564	1422570305_9026_ManagementData.log	NULL
1014	1	2	23	1	1	0	0	0	0	0	63	OK	NULL	1014	1	2	23	1	1	0	0	0	0	0	63	1422570565_9032_ManagementData.log	NULL
