START TABLE: nc_summary
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
NC_SUMMARY	SETUP_ID	0	108	numeric	38
NC_SUMMARY	EQUIPMENT_ID	0	108	numeric	38
NC_SUMMARY	NC_VERSION	1	108	numeric	38
NC_SUMMARY	TVA	0	108	numeric	38
NC_SUMMARY	DOUBLE_FEEDER_FLAG	0	231	nvarchar	0
NC_SUMMARY	GLUE_TOTAL	0	108	numeric	38
NC_SUMMARY	SOLDER_TOTAL	0	108	numeric	38
END METADATA:
START DATA:
SETUP_ID	EQUIPMENT_ID	NC_VERSION	TVA	DOUBLE_FEEDER_FLAG	GLUE_TOTAL	SOLDER_TOTAL
16746	1025	92897	0	T	0	0
16747	1025	92898	0	T	0	0
16748	1025	92899	0	T	0	0
16749	1025	92900	0	T	0	0
16750	1025	92901	0	T	0	0
16751	1025	92902	0	T	0	0
16752	1025	92903	0	T	0	0
16753	1025	92904	0	T	0	0
16754	1025	92905	0	T	0	0
16755	1025	92906	0	T	0	0
16756	1025	92907	0	T	0	0
16757	1025	92908	0	T	0	0
16758	1025	92909	0	T	0	0
16759	1025	92910	0	T	0	0
16760	1025	92911	0	T	0	0
16761	1025	92912	0	T	0	0
16762	1025	92913	0	T	0	0
16763	1025	92914	0	T	0	0
16764	1025	92915	0	T	0	0
16765	1025	92916	0	T	0	0
16766	1025	92917	0	T	0	0
16767	1025	92918	0	T	0	0
16768	1025	92919	0	T	0	0
16769	1025	92920	0	T	0	0
16770	1025	92921	0	T	0	0
16771	1025	92922	0	T	0	0
16772	1025	92923	0	T	0	0
16773	1025	92924	0	T	0	0
16774	1025	92925	0	T	0	0
16775	1025	92926	0	T	0	0
16776	1025	92927	0	T	0	0
16777	1025	92928	0	T	0	0
16778	1025	92929	0	T	0	0
16779	1025	92930	0	T	0	0
16780	1025	92931	0	T	0	0
16781	1025	92932	0	T	0	0
16782	1025	92933	0	T	0	0
16783	1025	92934	0	T	0	0
16784	1025	92935	0	T	0	0
16785	1025	92936	0	T	0	0
16786	1025	92937	0	T	0	0
16787	1025	92938	0	T	0	0
16788	1025	92939	0	T	0	0
16789	1025	92940	0	T	0	0
16790	1025	92941	0	T	0	0
16791	1025	92942	0	T	0	0
16792	1025	92943	0	T	0	0
16793	1025	92944	0	T	0	0
16794	1025	92945	0	T	0	0
16795	1025	92946	0	T	0	0
16796	1025	92947	0	T	0	0
16797	1025	92948	0	T	0	0
16798	1025	92949	0	T	0	0
16799	1025	92950	0	T	0	0
16800	1025	92951	0	T	0	0
16801	1025	92952	0	T	0	0
16802	1025	92953	0	T	0	0
16803	1025	92954	0	T	0	0
16804	1025	92955	0	T	0	0
16805	1025	92956	0	T	0	0
16806	1025	92957	0	T	0	0
16807	1025	92958	0	T	0	0
16808	1025	92959	0	T	0	0
16809	1025	92960	0	T	0	0
16810	1025	92961	0	T	0	0
16811	1025	92962	0	T	0	0
16812	1025	92963	0	T	0	0
16813	1025	92964	0	T	0	0
16814	1025	92965	0	T	0	0
16815	1025	92966	0	T	0	0
16816	1025	92967	0	T	0	0
16817	1025	92968	0	T	0	0
16818	1025	92969	0	T	0	0
16819	1025	92970	0	T	0	0
16820	1025	92971	0	T	0	0
16821	1025	92972	0	T	0	0
16822	1025	92973	0	T	0	0
16823	1025	92974	0	T	0	0
16824	1025	92975	0	T	0	0
16825	1025	92976	0	T	0	0
16826	1025	92977	0	T	0	0
16827	1025	92978	0	T	0	0
16828	1025	92979	0	T	0	0
16829	1025	92980	0	T	0	0
16830	1025	92981	0	T	0	0
16831	1025	92982	0	T	0	0
16832	1025	92983	0	T	0	0
16833	1025	92984	0	T	0	0
16834	1025	92985	0	T	0	0
16835	1025	92986	0	T	0	0
16836	1025	92987	0	T	0	0
16837	1025	92988	0	T	0	0
16838	1025	92989	0	T	0	0
16839	1025	92990	0	T	0	0
16840	1025	92991	0	T	0	0
16841	1025	92992	0	T	0	0
16842	1025	92993	0	T	0	0
16843	1025	92994	0	T	0	0
16844	1025	92995	0	T	0	0
16845	1025	92996	0	T	0	0
16846	1025	92997	0	T	0	0
16847	1025	92998	0	T	0	0
16848	1025	92999	0	T	0	0
16849	1025	93000	0	T	0	0
16850	1025	93001	0	T	0	0
16851	1025	93002	0	T	0	0
16852	1025	93003	0	T	0	0
16853	1025	93004	0	T	0	0
16854	1025	93005	0	T	0	0
16855	1025	93006	0	T	0	0
16856	1025	93007	0	T	0	0
16857	1025	93008	0	T	0	0
16858	1025	93009	0	T	0	0
16859	1025	93010	0	T	0	0
16860	1025	93011	0	T	0	0
16861	1025	93012	0	T	0	0
16862	1025	93013	0	T	0	0
16863	1025	93014	0	T	0	0
16864	1025	93015	0	T	0	0
16865	1025	93016	0	T	0	0
16866	1025	93017	0	T	0	0
16867	1025	93018	0	T	0	0
16868	1025	93019	0	T	0	0
16869	1025	93020	0	T	0	0
16870	1025	93021	0	T	0	0
16871	1025	93022	0	T	0	0
16872	1025	93023	0	T	0	0
16873	1025	93024	0	T	0	0
16874	1025	93025	0	T	0	0
16875	1025	93026	0	T	0	0
16876	1025	93027	0	T	0	0
16877	1025	93028	0	T	0	0
16878	1025	93029	0	T	0	0
16879	1025	93030	0	T	0	0
16880	1025	93031	0	T	0	0
16881	1025	93032	0	T	0	0
16882	1025	93033	0	T	0	0
16883	1025	93034	0	T	0	0
16884	1025	93035	0	T	0	0
16885	1025	93036	0	T	0	0
16886	1025	93037	0	T	0	0
16887	1025	93038	0	T	0	0
16888	1025	93039	0	T	0	0
16889	1025	93040	0	T	0	0
16890	1025	93041	0	T	0	0
16891	1025	93042	0	T	0	0
16892	1025	93043	0	T	0	0
16893	1025	93044	0	T	0	0
16894	1025	93045	0	T	0	0
16895	1025	93046	0	T	0	0
16896	1025	93047	0	T	0	0
16897	1025	93048	0	T	0	0
16898	1025	93049	0	T	0	0
16899	1025	93050	0	T	0	0
16900	1025	93051	0	T	0	0
16901	1025	93052	0	T	0	0
16902	1025	93053	0	T	0	0
16903	1025	93054	0	T	0	0
16904	1025	93055	0	T	0	0
16905	1025	93056	0	T	0	0
16906	1025	93057	0	T	0	0
16907	1025	93058	0	T	0	0
16908	1025	93059	0	T	0	0
16909	1025	93060	0	T	0	0
16910	1025	93061	0	T	0	0
16911	1025	93062	0	T	0	0
16912	1025	93063	0	T	0	0
16913	1025	93064	0	T	0	0
16914	1025	93065	0	T	0	0
16915	1025	93066	0	T	0	0
16916	1025	93067	0	T	0	0
16917	1025	93068	0	T	0	0
16918	1025	93069	0	T	0	0
16919	1025	93070	0	T	0	0
16920	1025	93071	0	T	0	0
16921	1025	93072	0	T	0	0
16922	1025	93073	0	T	0	0
16923	1025	93074	0	T	0	0
16924	1025	93075	0	T	0	0
16925	1025	93076	0	T	0	0
16926	1025	93077	0	T	0	0
16927	1025	93078	0	T	0	0
16928	1025	93079	0	T	0	0
16929	1025	93080	0	T	0	0
16930	1025	93081	0	T	0	0
16931	1025	93082	0	T	0	0
16932	1025	93083	0	T	0	0
16933	1025	93084	0	T	0	0
16934	1025	93085	0	T	0	0
16935	1025	93086	0	T	0	0
16956	1037	93217	0	T	0	0
16957	1037	93218	0	T	0	0
16958	1037	93219	0	T	0	0
16959	1037	93220	0	T	0	0
16960	1037	93221	0	T	0	0
16961	1037	93222	0	T	0	0
16962	1037	93223	0	T	0	0
16963	1037	93224	0	T	0	0
16964	1037	93225	0	T	0	0
16965	1037	93226	0	T	0	0
16966	1037	93227	0	T	0	0
16967	1037	93228	0	T	0	0
16968	1037	93229	0	T	0	0
16969	1037	93230	0	T	0	0
16970	1037	93231	0	T	0	0
16971	1037	93232	0	T	0	0
16972	1037	93233	0	T	0	0
16973	1037	93234	0	T	0	0
16974	1037	93235	0	T	0	0
16975	1037	93236	0	T	0	0
16976	1037	93237	0	T	0	0
16977	1037	93238	0	T	0	0
16978	1037	93239	0	T	0	0
16979	1037	93240	0	T	0	0
16980	1037	93241	0	T	0	0
16981	1037	93242	0	T	0	0
16982	1037	93243	0	T	0	0
16983	1037	93244	0	T	0	0
16984	1037	93245	0	T	0	0
16985	1037	93246	0	T	0	0
16986	1037	93247	0	T	0	0
16987	1037	93248	0	T	0	0
16988	1037	93249	0	T	0	0
16989	1037	93250	0	T	0	0
16990	1037	93251	0	T	0	0
16991	1037	93252	0	T	0	0
16992	1037	93253	0	T	0	0
16993	1037	93254	0	T	0	0
16994	1037	93255	0	T	0	0
16995	1037	93256	0	T	0	0
16996	1037	93257	0	T	0	0
16997	1037	93258	0	T	0	0
16998	1037	93259	0	T	0	0
16999	1037	93260	0	T	0	0
17000	1037	93261	0	T	0	0
17001	1037	93262	0	T	0	0
17002	1037	93263	0	T	0	0
17003	1037	93264	0	T	0	0
17004	1037	93265	0	T	0	0
17005	1037	93266	0	T	0	0
17006	1037	93267	0	T	0	0
17007	1037	93268	0	T	0	0
17008	1037	93269	0	T	0	0
17009	1037	93270	0	T	0	0
17010	1037	93271	0	T	0	0
17011	1037	93272	0	T	0	0
17012	1037	93273	0	T	0	0
17013	1037	93274	0	T	0	0
17014	1037	93275	0	T	0	0
17015	1037	93276	0	T	0	0
17016	1037	93277	0	T	0	0
17017	1037	93278	0	T	0	0
17018	1037	93279	0	T	0	0
17019	1037	93280	0	T	0	0
17020	1037	93281	0	T	0	0
17021	1037	93282	0	T	0	0
17022	1037	93283	0	T	0	0
17023	1037	93284	0	T	0	0
17024	1037	93285	0	T	0	0
17025	1037	93286	0	T	0	0
17026	1037	93287	0	T	0	0
17027	1037	93288	0	T	0	0
17028	1037	93289	0	T	0	0
17029	1037	93290	0	T	0	0
17030	1037	93291	0	T	0	0
17031	1037	93292	0	T	0	0
17032	1037	93293	0	T	0	0
17033	1037	93294	0	T	0	0
17034	1037	93295	0	T	0	0
17035	1037	93296	0	T	0	0
17036	1037	93297	0	T	0	0
17037	1037	93298	0	T	0	0
17038	1037	93299	0	T	0	0
17039	1037	93300	0	T	0	0
17040	1037	93301	0	T	0	0
17041	1037	93302	0	T	0	0
17042	1037	93303	0	T	0	0
17043	1037	93304	0	T	0	0
17044	1037	93305	0	T	0	0
17045	1037	93306	0	T	0	0
17046	1037	93307	0	T	0	0
17047	1037	93308	0	T	0	0
17048	1037	93309	0	T	0	0
17049	1037	93310	0	T	0	0
17050	1037	93311	0	T	0	0
17051	1037	93312	0	T	0	0
17052	1037	93313	0	T	0	0
17053	1037	93314	0	T	0	0
17054	1037	93315	0	T	0	0
17055	1037	93316	0	T	0	0
17056	1037	93317	0	T	0	0
17057	1037	93318	0	T	0	0
17058	1037	93319	0	T	0	0
17059	1037	93320	0	T	0	0
17060	1037	93321	0	T	0	0
17061	1037	93322	0	T	0	0
17062	1037	93323	0	T	0	0
17063	1037	93324	0	T	0	0
17064	1037	93325	0	T	0	0
17065	1037	93326	0	T	0	0
17066	1037	93327	0	T	0	0
17067	1037	93328	0	T	0	0
17068	1037	93329	0	T	0	0
17069	1037	93330	0	T	0	0
17070	1037	93331	0	T	0	0
17071	1037	93332	0	T	0	0
17072	1037	93333	0	T	0	0
17073	1037	93334	0	T	0	0
17074	1037	93335	0	T	0	0
17075	1037	93336	0	T	0	0
17076	1037	93337	0	T	0	0
17077	1037	93338	0	T	0	0
17078	1037	93339	0	T	0	0
17079	1037	93340	0	T	0	0
17080	1037	93341	0	T	0	0
17081	1037	93342	0	T	0	0
17082	1037	93343	0	T	0	0
17083	1037	93344	0	T	0	0
17084	1037	93345	0	T	0	0
17085	1037	93346	0	T	0	0
17086	1037	93347	0	T	0	0
17087	1037	93348	0	T	0	0
17088	1037	93349	0	T	0	0
17089	1037	93350	0	T	0	0
17090	1037	93351	0	T	0	0
17091	1037	93352	0	T	0	0
17092	1037	93353	0	T	0	0
17093	1037	93354	0	T	0	0
17094	1037	93355	0	T	0	0
17095	1037	93356	0	T	0	0
17096	1037	93357	0	T	0	0
17097	1037	93358	0	T	0	0
17098	1037	93359	0	T	0	0
17099	1037	93360	0	T	0	0
17100	1037	93361	0	T	0	0
17101	1037	93362	0	T	0	0
17102	1037	93363	0	T	0	0
17103	1037	93364	0	T	0	0
17104	1037	93365	0	T	0	0
17105	1037	93366	0	T	0	0
17106	1037	93367	0	T	0	0
17107	1037	93368	0	T	0	0
17108	1037	93369	0	T	0	0
17109	1037	93370	0	T	0	0
17110	1037	93371	0	T	0	0
17111	1037	93372	0	T	0	0
17112	1037	93373	0	T	0	0
17113	1037	93374	0	T	0	0
17114	1037	93375	0	T	0	0
17115	1037	93376	0	T	0	0
17116	1037	93377	0	T	0	0
17117	1037	93378	0	T	0	0
17118	1037	93379	0	T	0	0
17119	1037	93380	0	T	0	0
17120	1037	93381	0	T	0	0
17121	1037	93382	0	T	0	0
17122	1037	93383	0	T	0	0
17123	1037	93384	0	T	0	0
17124	1037	93385	0	T	0	0
17125	1037	93386	0	T	0	0
17126	1037	93387	0	T	0	0
17127	1037	93388	0	T	0	0
17128	1037	93389	0	T	0	0
17129	1037	93390	0	T	0	0
17130	1037	93391	0	T	0	0
17131	1037	93392	0	T	0	0
17132	1037	93393	0	T	0	0
17133	1037	93394	0	T	0	0
17134	1037	93395	0	T	0	0
17135	1037	93396	0	T	0	0
17136	1037	93397	0	T	0	0
17137	1037	93398	0	T	0	0
17138	1037	93399	0	T	0	0
17139	1037	93400	0	T	0	0
17140	1037	93401	0	T	0	0
17141	1037	93402	0	T	0	0
17142	1037	93403	0	T	0	0
17143	1037	93404	0	T	0	0
17144	1037	93405	0	T	0	0
17145	1037	93406	0	T	0	0
17146	1037	93407	0	T	0	0
17147	1037	93408	0	T	0	0
17148	1037	93409	0	T	0	0
17149	1037	93410	0	T	0	0
17150	1037	93411	0	T	0	0
17151	1037	93412	0	T	0	0
17152	1037	93413	0	T	0	0
17153	1037	93414	0	T	0	0
17154	1037	93415	0	T	0	0
17155	1037	93416	0	T	0	0
17156	1037	93417	0	T	0	0
17157	1037	93418	0	T	0	0
17158	1037	93419	0	T	0	0
17159	1037	93420	0	T	0	0
17160	1037	93421	0	T	0	0
17161	1037	93422	0	T	0	0
17162	1037	93423	0	T	0	0
17163	1037	93424	0	T	0	0
17164	1037	93425	0	T	0	0
17165	1037	93426	0	T	0	0
17166	1037	93427	0	T	0	0
17167	1037	93428	0	T	0	0
17168	1037	93429	0	T	0	0
17169	1037	93430	0	T	0	0
17170	1037	93431	0	T	0	0
17171	1037	93432	0	T	0	0
17172	1037	93433	0	T	0	0
17173	1037	93434	0	T	0	0
17174	1037	93435	0	T	0	0
17175	1037	93436	0	T	0	0
17176	1037	93437	0	T	0	0
17177	1037	93438	0	T	0	0
17178	1037	93439	0	T	0	0
17179	1037	93440	0	T	0	0
17180	1037	93441	0	T	0	0
17181	1037	93442	0	T	0	0
17182	1037	93443	0	T	0	0
17183	1037	93444	0	T	0	0
17184	1037	93445	0	T	0	0
17185	1037	93446	0	T	0	0
17186	1037	93447	0	T	0	0
17187	1037	93448	0	T	0	0
17188	1037	93449	0	T	0	0
17189	1037	93450	0	T	0	0
17190	1037	93451	0	T	0	0
17191	1037	93452	0	T	0	0
17192	1037	93453	0	T	0	0
17193	1037	93454	0	T	0	0
17194	1037	93455	0	T	0	0
17195	1037	93456	0	T	0	0
17196	1037	93457	0	T	0	0
17197	1037	93458	0	T	0	0
17198	1037	93459	0	T	0	0
17199	1037	93460	0	T	0	0
17200	1037	93461	0	T	0	0
17201	1025	93482	0	T	0	0
17202	1024	93493	0	T	0	0
16423	1010	93564	221	T	0	0
16423	1011	93565	194	T	0	0
16423	1012	93566	96	T	0	0
16423	1013	93567	31	T	0	0
16423	1014	93568	1	T	0	0
16425	1010	93569	156	T	0	0
16425	1011	93570	148	T	0	0
16425	1012	93571	99	T	0	0
16425	1013	93572	41	T	0	0
16425	1014	93573	12	T	0	0
17203	1037	93679	0	T	0	0
17204	1025	94175	0	T	0	0
17205	1037	94176	0	T	0	0
17206	1037	94177	0	T	0	0
16421	1010	94248	186	T	0	0
16421	1011	94249	178	T	0	0
16421	1012	94250	125	T	0	0
16421	1013	94251	74	T	0	0
16421	1014	94252	8	T	0	0
16421	1010	94253	186	T	0	0
16421	1011	94254	178	T	0	0
16421	1012	94255	125	T	0	0
16421	1013	94256	74	T	0	0
16421	1014	94257	8	T	0	0
16422	1010	94328	198	T	0	0
16422	1011	94329	240	T	0	0
16422	1012	94330	116	T	0	0
16422	1013	94331	84	T	0	0
16422	1014	94332	2	T	0	0
17220	1010	94783	76	T	0	0
17220	1011	94784	30	T	0	0
17220	1012	94785	10	T	0	0
17220	1013	94786	3	T	0	0
17220	1014	94787	1	T	0	0
17222	1010	94788	125	T	0	0
17222	1011	94789	113	T	0	0
17222	1012	94790	90	T	0	0
17222	1013	94791	58	T	0	0
17222	1014	94792	4	T	0	0
17220	1010	94793	76	T	0	0
17220	1011	94794	30	T	0	0
17220	1012	94795	10	T	0	0
17220	1013	94796	3	T	0	0
17220	1014	94797	1	T	0	0
17222	1010	94798	125	T	0	0
17222	1011	94799	113	T	0	0
17222	1012	94800	90	T	0	0
17222	1013	94801	58	T	0	0
17222	1014	94802	4	T	0	0
16423	1010	94813	221	T	0	0
16423	1011	94814	194	T	0	0
16423	1012	94815	96	T	0	0
16423	1013	94816	31	T	0	0
16423	1014	94817	1	T	0	0
16425	1010	94818	156	T	0	0
16425	1011	94819	148	T	0	0
16425	1012	94820	99	T	0	0
16425	1013	94821	41	T	0	0
16425	1014	94822	12	T	0	0
16422	1010	94893	198	T	0	0
16422	1011	94894	240	T	0	0
16422	1012	94895	116	T	0	0
16422	1013	94896	84	T	0	0
16422	1014	94897	2	T	0	0
16427	1010	94943	320	T	0	0
16427	1011	94944	298	T	0	0
16427	1012	94945	150	T	0	0
16427	1013	94946	90	T	0	0
16427	1014	94947	24	T	0	0
16427	1010	94948	320	T	0	0
16427	1011	94949	298	T	0	0
16427	1012	94950	150	T	0	0
16427	1013	94951	90	T	0	0
16427	1014	94952	24	T	0	0
16428	1010	95078	154	T	0	0
16428	1011	95079	202	T	0	0
16428	1012	95080	122	T	0	0
16428	1013	95081	78	T	0	0
16428	1014	95082	22	T	0	0
16428	1010	95083	154	T	0	0
16428	1011	95084	202	T	0	0
16428	1012	95085	122	T	0	0
16428	1013	95086	78	T	0	0
16428	1014	95087	22	T	0	0
17207	1026	95473	186	T	0	0
17207	1027	95474	178	T	0	0
17207	1028	95475	125	T	0	0
17207	1029	95476	74	T	0	0
17207	1030	95477	8	T	0	0
17207	1026	95608	186	T	0	0
17207	1027	95609	178	T	0	0
17207	1028	95610	125	T	0	0
17207	1029	95611	74	T	0	0
17207	1030	95612	8	T	0	0
17208	1026	97148	181	T	0	0
17208	1027	97149	175	T	0	0
17208	1028	97150	123	T	0	0
17208	1029	97151	74	T	0	0
17208	1030	97152	8	T	0	0
17219	1026	97503	200	T	0	0
17219	1027	97504	190	T	0	0
17219	1028	97505	140	T	0	0
17219	1029	97506	93	T	0	0
17219	1030	97507	10	T	0	0
16405	1010	97508	216	T	0	0
16405	1011	97509	176	T	0	0
16405	1012	97510	105	T	0	0
16405	1013	97511	48	T	0	0
16405	1014	97512	4	T	0	0
16407	1010	97513	170	T	0	0
16407	1011	97514	140	T	0	0
16407	1012	97515	95	T	0	0
16407	1013	97516	53	T	0	0
16407	1014	97517	7	T	0	0
17219	1026	97518	200	T	0	0
17219	1027	97519	190	T	0	0
17219	1028	97520	140	T	0	0
17219	1029	97521	93	T	0	0
17219	1030	97522	10	T	0	0
17208	1026	97523	181	T	0	0
17208	1027	97524	175	T	0	0
17208	1028	97525	123	T	0	0
17208	1029	97526	74	T	0	0
17208	1030	97527	8	T	0	0
16405	1010	97533	216	T	0	0
16405	1011	97534	176	T	0	0
16405	1012	97535	105	T	0	0
16405	1013	97536	48	T	0	0
16405	1014	97537	4	T	0	0
16407	1010	97538	170	T	0	0
16407	1011	97539	140	T	0	0
16407	1012	97540	95	T	0	0
16407	1013	97541	53	T	0	0
16407	1014	97542	7	T	0	0
16381	1010	98343	282	T	0	0
16381	1011	98344	269	T	0	0
16381	1012	98345	162	T	0	0
16381	1013	98346	70	T	0	0
16381	1014	98347	4	T	0	0
16383	1010	98348	161	T	0	0
16383	1011	98349	164	T	0	0
16383	1012	98350	76	T	0	0
16383	1013	98351	26	T	0	0
16383	1014	98352	9	T	0	0
16381	1010	98353	282	T	0	0
16381	1011	98354	269	T	0	0
16381	1012	98355	162	T	0	0
16381	1013	98356	70	T	0	0
16381	1014	98357	4	T	0	0
16383	1010	98358	161	T	0	0
16383	1011	98359	164	T	0	0
16383	1012	98360	76	T	0	0
16383	1013	98361	26	T	0	0
16383	1014	98362	9	T	0	0
8941	1010	98443	85	T	0	0
8941	1011	98444	94	T	0	0
8941	1012	98445	55	T	0	0
8941	1013	98446	30	T	0	0
8941	1014	98447	4	T	0	0
8943	1010	98448	248	T	0	0
8943	1011	98449	230	T	0	0
8943	1012	98450	131	T	0	0
8943	1013	98451	92	T	0	0
8943	1014	98452	15	T	0	0
8945	1010	98453	85	T	0	0
8945	1011	98454	94	T	0	0
8945	1012	98455	55	T	0	0
8945	1013	98456	30	T	0	0
8945	1014	98457	4	T	0	0
8947	1010	98458	248	T	0	0
8947	1011	98459	230	T	0	0
8947	1012	98460	131	T	0	0
8947	1013	98461	92	T	0	0
8947	1014	98462	15	T	0	0
8949	1010	98463	85	T	0	0
8949	1011	98464	94	T	0	0
8949	1012	98465	55	T	0	0
8949	1013	98466	30	T	0	0
8949	1014	98467	4	T	0	0
8951	1010	98468	248	T	0	0
8951	1011	98469	230	T	0	0
8951	1012	98470	131	T	0	0
8951	1013	98471	92	T	0	0
8951	1014	98472	15	T	0	0
8953	1010	98473	85	T	0	0
8953	1011	98474	94	T	0	0
8953	1012	98475	55	T	0	0
8953	1013	98476	30	T	0	0
8953	1014	98477	4	T	0	0
8955	1010	98478	248	T	0	0
8955	1011	98479	230	T	0	0
8955	1012	98480	131	T	0	0
8955	1013	98481	92	T	0	0
8955	1014	98482	15	T	0	0
8941	1010	98483	85	T	0	0
8941	1011	98484	94	T	0	0
8941	1012	98485	55	T	0	0
8941	1013	98486	30	T	0	0
8941	1014	98487	4	T	0	0
8943	1010	98488	248	T	0	0
8943	1011	98489	230	T	0	0
8943	1012	98490	131	T	0	0
8943	1013	98491	92	T	0	0
8943	1014	98492	15	T	0	0
8945	1010	98493	85	T	0	0
8945	1011	98494	94	T	0	0
8945	1012	98495	55	T	0	0
8945	1013	98496	30	T	0	0
8945	1014	98497	4	T	0	0
8947	1010	98498	248	T	0	0
8947	1011	98499	230	T	0	0
8947	1012	98500	131	T	0	0
8947	1013	98501	92	T	0	0
8947	1014	98502	15	T	0	0
8949	1010	98503	85	T	0	0
8949	1011	98504	94	T	0	0
8949	1012	98505	55	T	0	0
8949	1013	98506	30	T	0	0
8949	1014	98507	4	T	0	0
8951	1010	98508	248	T	0	0
8951	1011	98509	230	T	0	0
8951	1012	98510	131	T	0	0
8951	1013	98511	92	T	0	0
8951	1014	98512	15	T	0	0
8953	1010	98513	85	T	0	0
8953	1011	98514	94	T	0	0
8953	1012	98515	55	T	0	0
8953	1013	98516	30	T	0	0
8953	1014	98517	4	T	0	0
8955	1010	98518	248	T	0	0
8955	1011	98519	230	T	0	0
8955	1012	98520	131	T	0	0
8955	1013	98521	92	T	0	0
8955	1014	98522	15	T	0	0
17224	1010	99928	10	T	0	0
17224	1011	99929	0	T	0	0
17224	1012	99930	0	T	0	0
17224	1013	99931	0	T	0	0
17224	1014	99932	0	T	0	0
17225	1010	99933	10	T	0	0
17225	1011	99934	0	T	0	0
17225	1012	99935	0	T	0	0
17225	1013	99936	0	T	0	0
17225	1014	99937	0	T	0	0
17209	1026	108908	192	T	0	0
17209	1027	108909	224	T	0	0
17209	1028	108910	112	T	0	0
17209	1029	108911	80	T	0	0
17209	1030	108912	33	T	0	0
17211	1026	108913	64	T	0	0
17211	1027	108914	192	T	0	0
17211	1028	108915	64	T	0	0
17211	1029	108916	48	T	0	0
17211	1030	108917	17	T	0	0
17213	1026	108918	0	T	0	0
17213	1027	108919	0	T	0	0
17213	1028	108920	0	T	0	0
17213	1029	108921	0	T	0	0
17213	1030	108922	16	T	0	0
17215	1026	108923	0	T	0	0
17215	1027	108924	0	T	0	0
17215	1028	108925	0	T	0	0
17215	1029	108926	0	T	0	0
17215	1030	108927	16	T	0	0
17209	1026	109008	192	T	0	0
17209	1027	109009	224	T	0	0
17209	1028	109010	112	T	0	0
17209	1029	109011	80	T	0	0
17209	1030	109012	33	T	0	0
17211	1026	109013	64	T	0	0
17211	1027	109014	192	T	0	0
17211	1028	109015	64	T	0	0
17211	1029	109016	48	T	0	0
17211	1030	109017	17	T	0	0
17213	1026	109018	0	T	0	0
17213	1027	109019	0	T	0	0
17213	1028	109020	0	T	0	0
17213	1029	109021	0	T	0	0
17213	1030	109022	16	T	0	0
17215	1026	109023	0	T	0	0
17215	1027	109024	0	T	0	0
17215	1028	109025	0	T	0	0
17215	1029	109026	0	T	0	0
17215	1030	109027	16	T	0	0
16401	1010	109238	104	T	0	0
16401	1011	109239	98	T	0	0
16401	1012	109240	57	T	0	0
16401	1013	109241	18	T	0	0
16401	1014	109242	3	T	0	0
16403	1010	109243	114	T	0	0
16403	1011	109244	102	T	0	0
16403	1012	109245	55	T	0	0
16403	1013	109246	27	T	0	0
16403	1014	109247	8	T	0	0
16401	1010	109248	104	T	0	0
16401	1011	109249	98	T	0	0
16401	1012	109250	57	T	0	0
16401	1013	109251	18	T	0	0
16401	1014	109252	3	T	0	0
16403	1010	109253	114	T	0	0
16403	1011	109254	102	T	0	0
16403	1012	109255	55	T	0	0
16403	1013	109256	27	T	0	0
16403	1014	109257	8	T	0	0
17262	1026	109308	115	T	0	0
17262	1027	109309	125	T	0	0
17262	1028	109310	30	T	0	0
17262	1029	109311	30	T	0	0
17262	1030	109312	10	T	0	0
17264	1026	109313	85	T	0	0
17264	1027	109314	85	T	0	0
17264	1028	109315	15	T	0	0
17264	1029	109316	10	T	0	0
17264	1030	109317	5	T	0	0
17282	1010	110133	167	T	0	0
17282	1011	110134	138	T	0	0
17282	1012	110135	100	T	0	0
17282	1013	110136	52	T	0	0
17282	1014	110137	6	T	0	0
17280	1010	110138	233	T	0	0
17280	1011	110139	245	T	0	0
17280	1012	110140	94	T	0	0
17280	1013	110141	47	T	0	0
17280	1014	110142	11	T	0	0
16429	1026	110193	216	T	0	0
16429	1027	110194	176	T	0	0
16429	1028	110195	105	T	0	0
16429	1029	110196	48	T	0	0
16429	1030	110197	4	T	0	0
16431	1026	110208	170	T	0	0
16431	1027	110209	140	T	0	0
16431	1028	110210	95	T	0	0
16431	1029	110211	53	T	0	0
16431	1030	110212	7	T	0	0
16431	1026	110218	170	T	0	0
16431	1027	110219	140	T	0	0
16431	1028	110220	95	T	0	0
16431	1029	110221	53	T	0	0
16431	1030	110222	7	T	0	0
16431	1026	110228	170	T	0	0
16431	1027	110229	140	T	0	0
16431	1028	110230	95	T	0	0
16431	1029	110231	53	T	0	0
16431	1030	110232	7	T	0	0
16431	1026	110238	170	T	0	0
16431	1027	110239	140	T	0	0
16431	1028	110240	95	T	0	0
16431	1029	110241	53	T	0	0
16431	1030	110242	7	T	0	0
16431	1026	110248	170	T	0	0
16431	1027	110249	140	T	0	0
16431	1028	110250	95	T	0	0
16431	1029	110251	53	T	0	0
16431	1030	110252	7	T	0	0
16429	1026	110253	216	T	0	0
16429	1027	110254	176	T	0	0
16429	1028	110255	105	T	0	0
16429	1029	110256	48	T	0	0
16429	1030	110257	4	T	0	0
16431	1026	110258	170	T	0	0
16431	1027	110259	140	T	0	0
16431	1028	110260	95	T	0	0
16431	1029	110261	53	T	0	0
16431	1030	110262	7	T	0	0
17282	1010	110263	167	T	0	0
17282	1011	110264	138	T	0	0
